society,price,facing,agePossession,nearbyLocations,rating,property_type,area,area_sqft,rate_per_sqft,floor_number,total_floors,bedroom_num,bathroom_num,balcony_num,feature_count,furnish_count,is_high_value
Farrukhnagar,60.0,North,1 to 5 Year Old,"['Hanuman Mandir', 'Sharma Hospital Gurgaon', 'Rajiv Memorial Eye Infirmary Jacobpura', 'Dr. Ajay S. Gupta Clinic', 'Aarvy Hospital', 'Rama Hospital & Nursing Home', 'Pasricha Hospital and Maternity Home', 'Gupta Hospital Gurgaon', 'Thakral Nursing and Maternity Home', 'Dr. Sandeep Chauhan', 'Nangia Hospital Ent and Maternity', 'Ahooja Eye and Dental Institute Hospital', 'Shubham Hospital Gurgaon', 'Triveni Hospital Gurgaon', 'Verma E.N.T. Hospital', 'Nova Care Clinic', 'Sethi Hospital Gurgaon', 'My Care Clinic', 'Tirath Ram Hospitals Pvt Ltd', 'M.S Hospital', 'Bindal Clinic', 'Vinayak Hospital Gurgaon', 'Dental Health Centre', 'Lall Eye Care Centre', 'Om Charitable Dental & Implant Centre', 'Lall Nursing and Maternity Home', 'Swastik Maternity and Medical Centre', 'Kharbanda Maternity and Nursing Home', 'Dentecare - Multispeciality Dental Clinic', 'Satyam Hospital Gurgaon', 'Parashar Hospital', 'Lalit Dental Care', 'M Goel Hospital', 'Kathuria Hospital', 'Chiranjiv Hospital', 'Kidney Clinic', 'Centre For Sight Gurgaon New Railway Road', 'Lal Superspeciality Hospital', 'Dev Man Kathuria Clinic', 'Shri Gobind Hospital', 'Dr. Sarvejeet Singh', 'Ravi Clinic and Health Care Centre', 'Jackson Hospital', 'Dr. Madan Clinic', 'IBP Petrol Station', 'Indian Oil', 'Punjab national bank', 'govt sec school', 'Dronacharya Government College', 'District library gurgaon']",,house,(98 sq.m.) Plot Area,1053.0421199999998,5698.0,,,5.0,4.0,3.0,0,0,0
,700.0,South-West,5 to 10 Year Old,"['Huda city centre metro station', 'Axis bank ATM', 'Hdfc ATM', 'Axis bank ATM', 'Citi bank ATM', 'Icici ATM', 'Punjab national bank ATM', 'Hdfc bank ATM', 'Standard chartered ATM', 'Centre For Sight Gurgaon Sector 29', 'Dr. Naval Mendiratta', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Dr. Kutbuddin Akbary', 'Max Hospital', 'Shivam Hospital Gurgaon', 'Gardian Pharmacy', 'City Medical', 'Bharat petroleum', 'Hdfc bank', 'Icici bank', 'Beer & Whisky Bar', 'MoB Ministory of Beer', ""McDonald's"", 'Park Baluchi', ""Domino's Pizza"", 'Zura', 'The Oriental Bloom Chinese and Thai', 'Gola Sizzles', ""Hops 'N' Brew"", 'Pizza Hut', 'Spaghetti Kitchen & Bar', 'Bikanervala', 'Tocpao', 'PWO house', 'Black Mambaa', 'Gravity Space Bar', 'Roots', 'KFC', 'Ardor 29', 'ADDA', 'Gung the palace Korean restaurant', 'Walking Street', 'distillery', 'Swagath', 'Dhabba', 'Pizza Hut', 'Balaji Vegetarian Paradise', 'School of Inspired Leadership SOIL', 'Ncr library']","['Environment5 out of 5', 'Lifestyle5 out of 5', 'Connectivity5 out of 5', 'Safety5 out of 5']",house,(230 sq.m.) Plot Area,2475.0741599999997,28283.0,,,7.0,7.0,3.0,0,0,1
,393.0,North-West,1 to 5 Year Old,"['Iffco chowk metro station', 'Citi bank ATM', 'Punjab national bank ATM', 'Icici bank ATM', 'Punjab national bank ATM', 'State bank of india ATM', 'Hdfc bank ATM', 'Hsbc bank ATM', 'Sangwan Hospital Gurgaon', 'Thukral Hospital', 'Apollo Cradle Hospital Gurgaon', 'Nagpal Nursing Home Gurgaon', 'Privat Hospital', 'Umkal Hospital', 'Community Center Sukhrali', 'Sector-14 Market', 'Catholic syrian bank', 'Karur vysay bank', 'Standard chartered bank', 'Oriental bank of commerce', 'Hdfc bank', 'Icici bank', 'Swagath', 'distillery', 'Walking Street', 'Gung the palace Korean restaurant', 'ADDA', 'KFC', 'Ardor 29', 'Gravity Space Bar', 'Black Mambaa', 'Tocpao', 'Bikanervala', 'Spaghetti Kitchen & Bar', 'Pizza Hut', 'Gola Sizzles', ""Hops 'N' Brew"", 'The Oriental Bloom Chinese and Thai', 'Zura', ""Domino's Pizza"", ""McDonald's"", 'Park Baluchi', 'MoB Ministory of Beer', 'Beer & Whisky Bar', 'Dhabba', 'Roots', 'Cafe Coffee Day', 'Management Development Institute']","['Environment4 out of 5', 'Lifestyle4 out of 5', 'Connectivity5 out of 5', 'Safety5 out of 5']",house,(151 sq.m.) Plot Area,1622.0,24214.0,,,19.0,17.0,3.0,0,0,1
,400.0,,1 to 5 Year Old,"['Sector metro station', 'Sector metro station', 'Sector 54 chowk metro station', 'Sanatan Dharm Mandir', 'Radhakrishna Shani Mandir', 'State bank ATM', 'Icici bank ATM', 'Icici bank ATM', 'Citi bank ATM', 'Indusind bank ATM', 'Surgicare Hospital Gurgaon', 'Kriti Hospital', 'Anand Hospital Gurgaon', 'pracksht hospital', 'Arunodaya Deseret Eye Hospital', 'HUDA Office Complex', 'Medisca', 'Apollo Pharmacy', 'Intellion Park', 'International Tech Park', 'Heera Fuel Station', 'HCG CNG Station', 'Hdfc bank and atm', 'State bank of india', 'Kotak mahindra bank', 'Indusind bank', 'Axis bank', 'Icici bank', 'Hdfc bank', 'Hdfc bank & atm', 'Hdfc bank', '222', 'Pizza Hut', 'Wat-a-Burger', 'Burger Singh', 'Bikanerwala', 'Naivedyam Restaurant', 'Clock tower', 'Starbucks', ""Carl's Jr."", 'Cafe Tonini', 'Sagar Ratna', 'IILM', 'Iilm University', 'Sushant College of Arts & Architecture', 'Ansal Institute of Technology', 'Suncity School']","['Environment4 out of 5', 'Lifestyle5 out of 5', 'Connectivity5 out of 5', 'Safety4 out of 5']",house,(140 sq.m.) Plot Area,1502.97732,26613.0,,,4.0,4.0,3.0,0,0,1
,75.0,,10+ Year Old,"['Chintapurni Mandir', 'Sheetla Mata Mandir', 'State bank ATM', 'R K Hospital Gurgaon', 'Bhardwaj Hospital', 'Chirag Hospital Pvt. Ltd', 'Jiya Clinic', 'Dr. Mittal Clinic', 'Sneh Hospital Gurgaon', 'Dr. Hitesh Dawar', ""Dr. Anurag's Child Care Clinic"", 'Yashroop Medical Centre', 'Dr. Sindhu Clinic', 'Jain Sant Phool Chand Ji Charitable Hospital', 'Prateek Nursing Home And Polyclinic', 'Sarvodya Hospital', 'Kr Dental Hub', 'Gurgaon Eye Centre', 'Shree Krishna Hospital Gurgaon', 'Kalyan Hospital Gurgaon', 'Dr. Ashok Jain', 'GH Gurgaon', 'Dr. Agya Ram Sharma Clinic', 'Aryan Hospital', 'Pearl Dental Clinic', 'Sparsh Hospital Gurgaon', 'D.R. Rajnis Gupta Clinic', 'Bhatnagar Maternity and Nursing Home', 'Geeta Nursing Home Gurgaon', 'Taneja Hospital', 'Esic Hospital Gurugram', 'Ravi Clinic and Health Care Centre', 'Dr. Sarvejeet Singh', 'Jeevan Jyoti Hospital Gurgaon', 'Centre For Sight Gurgaon New Railway Road', 'Dr. Tomar Clinic', 'Children Hospital', 'Kidney Clinic', 'Indian bank', 'Kotak bank', 'Hdfc bank', 'State bank of india', 'Pizza Hut', 'St. Michaels Sr. Sec. School', 'Lieutenant Atul Kataria School', 'Dronacharya Government College', 'Gurgaon railway station', 'Gurgaon railway station', 'Gurgaon railway station']",,house,(5 sq.m.) Plot Area,54.03527999999999,138888.0,,,2.0,1.0,,0,0,0
,90.0,North-East,10+ Year Old,"['Dev Man Kathuria Clinic', 'Dr. Madan Clinic', 'Satyam Hospital Gurgaon', 'Swastik Maternity and Medical Centre', 'Chiranjiv Hospital', 'Shiv Mahima Patient Care Bureau', 'Shri Gobind Hospital', 'Lal Superspeciality Hospital', 'Taneja Hospital', 'Navjeevan Hospital and Maternity Centre', 'My Care Clinic', 'M.S Hospital', 'Bindal Clinic', 'Triveni Hospital Gurgaon', 'Geeta Nursing Home Gurgaon', 'Ankur Clinic and Maternity Home', 'Tirath Ram Hospitals Pvt Ltd', 'Pearl Dental Clinic', 'Sethi Hospital Gurgaon', 'Shubham Hospital Gurgaon', 'Ravi Clinic and Health Care Centre', 'Pasricha Hospital and Maternity Home', 'Nangia Hospital Ent and Maternity', 'Dr. Ajay S. Gupta Clinic', 'Rama Hospital & Nursing Home', 'Aryan Hospital', 'Mangalam Hospital and Heart Centre Gurgaon', 'D.R. Rajnis Gupta Clinic', 'Dr. Ashok Jain', 'Parashar Hospital', 'Vinayak Hospital Gurgaon', 'Kathuria Hospital', 'Gupta Hospital Gurgaon', 'Sharma Hospital Gurgaon', 'Sparsh Hospital Gurgaon', 'Bhatnagar Maternity and Nursing Home', 'Rajiv Memorial Eye Infirmary Jacobpura', 'Kharbanda Maternity and Nursing Home', 'Dr. Sarvejeet Singh', 'Centre For Sight Gurgaon New Railway Road', 'Lall Eye Care Centre', 'Dentecare - Multispeciality Dental Clinic', 'Om Charitable Dental & Implant Centre', 'Kidney Clinic', 'Lall Nursing and Maternity Home', 'Verma E.N.T. Hospital', 'Nova Care Clinic', 'State bank of india', 'St. Michaels Sr. Sec. School', 'Dronacharya Government College']","['Environment4 out of 5', 'Lifestyle4 out of 5', 'Connectivity4 out of 5', 'Safety4 out of 5']",house,(84 sq.m.) Plot Area,899.97804,10000.0,,,6.0,4.0,3.0,0,0,0
,275.0,North-East,5 to 10 Year Old,"['Sector 53-54 metro station', 'Sector 42-43 metro station', 'Sector 54 chowk metro station', 'Hanuman Mandir', 'New Life Church', 'Citi bank ATM', 'Icici bank ATM', 'Indusind bank ATM', 'Hdfc ATM', 'Rbs ATM', 'Icici bank ATM', 'Paras Hospital Gurgaon', 'Arihant Hospital', 'The Dental Lounge', 'Marwah Clinic', 'Gupta', 'Arunodaya Deseret Eye Hospital', 'Apollo Pharmacy', 'Guardian Pharmacy', 'Chikitsa', 'HCG CNG Station', 'Heera Fuel Station', 'Hdfc bank & atm', 'Axis bank', 'Icici bank', 'Hdfc bank', 'Kotak mahindra bank', 'Indusind bank', 'State bank of india', '222', 'Clock tower', 'Starbucks', ""Carl's Jr."", 'Shophouse by Kylin', 'Cafe Tonini', 'Sagar Ratna', 'Naivedyam Restaurant', 'Burger Singh', 'Wat-a-Burger', 'Bikanerwala', 'IILM', 'Iilm University', 'Suncity School', 'Sushant College of Arts & Architecture', 'Ansal Institute of Technology', 'Stones2milestones']","['Environment4 out of 5', 'Lifestyle5 out of 5', 'Connectivity5 out of 5', 'Safety4 out of 5']",house,(279 sq.m.) Built-up Area,3000.0344399999994,7666.0,,,7.0,7.0,3.0,0,0,1
Prem Kunj,50.0,South-West,1 to 5 Year Old,"['Rajiv Chowk Mosque', 'Standard chartered ATM', 'Icici bank ATM', 'Samvit Health Care', ""DR AKRAM JAWED'S THE UPPER LIMB CLINIC"", 'Medanta', 'Sukhmani Hospital Pvt. Ltd', 'Airforce Hospital', 'Park Hospital Gurgaon', 'Vishesh Dental', 'Neelkanth Health Care', 'Best Urologist Atcomplete Family Clinic', 'Wellness Eye Centre', 'Dr. Aruna Kalra', 'Bansal Medicare and Maternity Centre', 'Meher Clinic', 'Pushpanjali Hospital Gurgaon', 'Dispencery', 'Dr. Anuj Sharma', 'Dr. Naresh Pandita', 'Pushpanjali Hospital', 'Bones Clinic - Orthopaedics', 'Smile Plus Dental Clinic', 'Vaishnavi Nursing Home', 'Skin Clinic', 'Rajendra Hospital', 'Road and Traffic Authority', 'Gurgaon Election Commission', 'Apollo Pharmacy', 'Gardian Pharmacy', 'Genius', 'India Oil', 'SRS Cinemas', 'SRS Cinemas', 'Hdfc bank', 'Icici bank', 'Hdfc bank', 'KFC', 'Haldiram', ""Domino's Pizza"", 'Darbar', ""Nirula's"", 'Kendriya Vidyalaya No.2 Sohna Road', 'Delhi Public School Primary Section', 'CR Model Public School', 'Manav Rachna School', 'Manav Rachna Swimming Pool']",,house,(63 sq.m.) Plot Area,725.0,7407.0,,,5.0,4.0,3.0,0,0,0
,50.0,East,5 to 10 Year Old,"['Chintapurni Mandir', 'Sheetla Mata Mandir', 'State bank ATM', 'Gurgaon Eye Centre', 'Sparsh Hospital Gurgaon', 'Aryan Hospital', 'D.R. Rajnis Gupta Clinic', 'Bhatnagar Maternity and Nursing Home', 'Dr. Agya Ram Sharma Clinic', 'Sarvodya Hospital', 'Jain Sant Phool Chand Ji Charitable Hospital', 'Ravi Clinic and Health Care Centre', 'GH Gurgaon', 'Geeta Nursing Home Gurgaon', 'Dr. Sindhu Clinic', 'Dr. Sarvejeet Singh', 'Centre For Sight Gurgaon New Railway Road', 'Kidney Clinic', 'Dr. Ashok Jain', 'Pearl Dental Clinic', 'Lalit Dental Care', 'Jackson Hospital', 'Kharbanda Maternity and Nursing Home', 'M Goel Hospital', 'Bindal Clinic', 'Dentecare - Multispeciality Dental Clinic', 'Lall Nursing and Maternity Home', 'Lall Eye Care Centre', 'Om Charitable Dental & Implant Centre', 'Chiranjiv Hospital', 'Taneja Hospital', 'M.S Hospital', 'Yashroop Medical Centre', 'Triveni Hospital Gurgaon', 'My Care Clinic', 'Dental Health Centre', 'Nova Care Clinic', 'Verma E.N.T. Hospital', 'Gupta Hospital Gurgaon', 'Swastik Maternity and Medical Centre', 'Kr Dental Hub', 'Sneh Hospital Gurgaon', ""Dr. Anurag's Child Care Clinic"", 'State bank of india', 'Hdfc bank', 'Kotak bank', 'Indian bank', 'Pizza Hut', 'St. Michaels Sr. Sec. School', 'Dronacharya Government College']","['Environment4 out of 5', 'Lifestyle5 out of 5', 'Connectivity5 out of 5', 'Safety4 out of 5']",house,(56 sq.m.) Plot Area,599.98536,8333.0,,,3.0,3.0,2.0,0,0,0
,42.0,,1 to 5 Year Old,"['Astha Hospital', 'SPAZE BUSINESS PARK', 'Kore Tech Park', 'Dhillon Filling Station']",,house,(84 sq.m.) Plot Area,899.97804,4666.0,,,2.0,2.0,1.0,0,0,0
,60.0,,undefined,"['Palam Vihar Vyapar kendra', 'Chintapurni Mandir', 'State bank ATM', 'R K Hospital Gurgaon', 'Bhardwaj Hospital', 'Chirag Hospital Pvt. Ltd', 'Dr. Hitesh Dawar', 'Sneh Hospital Gurgaon', 'Jiya Clinic', 'Dr. Mittal Clinic', ""Dr. Anurag's Child Care Clinic"", 'Prateek Nursing Home And Polyclinic', 'Yashroop Medical Centre', 'Dr. Sindhu Clinic', 'Kalyan Hospital Gurgaon', 'Jain Sant Phool Chand Ji Charitable Hospital', 'Sarvodya Hospital', 'Kr Dental Hub', 'Shree Krishna Hospital Gurgaon', 'Gurgaon Eye Centre', 'Dr. Ashok Jain', 'Esic Hospital Gurugram', 'GH Gurgaon', 'Pearl Dental Clinic', 'Aryan Hospital', 'Indian bank', 'Kotak bank', 'Hdfc bank', 'Pizza Hut', 'St. Michaels Sr. Sec. School', 'Gurgaon railway station', 'Gurgaon railway station', 'Gurgaon railway station']","['Environment4 out of 5', 'Lifestyle4 out of 5', 'Connectivity4 out of 5', 'Safety4 out of 5']",house,(42 sq.m.) Built-up Area,450.04284,13333.0,,,3.0,3.0,,0,0,0
secter 16a daultabad faridabad house no 313,48.0,South-East,1 to 5 Year Old,"['R K Hospital Gurgaon', 'Bhardwaj Hospital', 'Chirag Hospital Pvt. Ltd', 'Dr. Hitesh Dawar', 'Sneh Hospital Gurgaon', 'Kalyan Hospital Gurgaon', 'Gurgaon railway station', 'Gurgaon railway station', 'Gurgaon railway station']",,house,(7 sq.m.) Plot Area,79.97652,60000.0,,,2.0,2.0,,0,0,0
,50.0,,5 to 10 Year Old,"['Palam Vihar Vyapar kendra', 'Palam triangle', 'Chintapurni Mandir', 'Sheetla Mata Mandir', 'Ram Mandir', 'State bank ATM', 'Jiya Clinic', 'Dr. Mittal Clinic', ""Dr. Anurag's Child Care Clinic"", 'Yashroop Medical Centre', 'Chirag Hospital Pvt. Ltd', 'Kalyan Hospital Gurgaon', 'R K Hospital Gurgaon', 'Sneh Hospital Gurgaon', 'Dr. Sindhu Clinic', 'Bhardwaj Hospital', 'Sarvodya Hospital', 'Jain Sant Phool Chand Ji Charitable Hospital', 'GH Gurgaon', 'Jeevan Jyoti Hospital Gurgaon', 'Dr. Hitesh Dawar', 'Gurgaon Eye Centre', 'Children Hospital', 'Dr. Tomar Clinic', 'Dr. Agya Ram Sharma Clinic', 'Sheetla Clinic', 'Prateek Nursing Home And Polyclinic', 'Nidhi Clinic', 'Dr. Babita Sharma', 'Kishor Clinic', 'Sparsh Hospital Gurgaon', 'Kr Dental Hub', 'Bhatnagar Maternity and Nursing Home', 'Axis bank', 'Indian bank', 'Kotak bank', 'Hdfc bank', 'Big Cinemas', ""McDonald's"", 'Pizza Hut', 'Moti Mahal', 'Pind Baluchi', 'Cafe Coffee Day', 'Lieutenant Atul Kataria School', 'Gurgaon railway station', 'Gurgaon railway station', 'Gurgaon railway station']","['Environment3 out of 5', 'Lifestyle4 out of 5', 'Connectivity4 out of 5', 'Safety4 out of 5']",house,(42 sq.m.) Plot Area,450.04284,11111.0,,,5.0,3.0,3.0,0,0,0
,35.0,East,undefined,"['Palam Vihar Vyapar kendra', 'Palam triangle', 'Chintapurni Mandir', 'State bank ATM', 'Chirag Hospital Pvt. Ltd', 'R K Hospital Gurgaon', 'Bhardwaj Hospital', 'Kalyan Hospital Gurgaon', 'Dr. Hitesh Dawar', 'Jiya Clinic', 'Dr. Mittal Clinic', 'Sneh Hospital Gurgaon', ""Dr. Anurag's Child Care Clinic"", 'Yashroop Medical Centre', 'Dr. Sindhu Clinic', 'Prateek Nursing Home And Polyclinic', 'Jain Sant Phool Chand Ji Charitable Hospital', 'Sarvodya Hospital', 'Kr Dental Hub', 'Gurgaon Eye Centre', 'Shree Krishna Hospital Gurgaon', 'Indian bank', 'Kotak bank', 'Hdfc bank', 'Pizza Hut', ""McDonald's"", 'Gurgaon railway station', 'Gurgaon railway station', 'Gurgaon railway station']","['Environment3 out of 5', 'Lifestyle4 out of 5', 'Connectivity4.5 out of 5', 'Safety4 out of 5']",house,(46 sq.m.) Carpet Area,499.9878,7778.0,,,2.0,2.0,1.0,0,0,0
DLF City Plots,400.0,,1 to 5 Year Old,"['Phase 2 Metro Station', 'Grand Mall', 'Jacaranda Marg', 'NH 148A', 'Lancers International School', 'The NorthCap University', 'RBS HOSPITAL', 'Indira Gandhi Intl Airport']","['Environment5 out of 5', 'Lifestyle5 out of 5', 'Connectivity5 out of 5', 'Safety5 out of 5']",house,(91 sq.m.) Plot Area,981.0309599999999,40775.0,,,4.0,3.0,2.0,0,0,1
,240.0,,10+ Year Old,"['Hanuman Mandir', 'Dr. Ajay S. Gupta Clinic', 'Sharma Hospital Gurgaon', 'Rajiv Memorial Eye Infirmary Jacobpura', 'Triveni Hospital Gurgaon', 'My Care Clinic', 'Gupta Hospital Gurgaon', 'M.S Hospital', 'Bindal Clinic', 'Rama Hospital & Nursing Home', 'Pasricha Hospital and Maternity Home', 'Verma E.N.T. Hospital', 'Swastik Maternity and Medical Centre', 'Nova Care Clinic', 'Shubham Hospital Gurgaon', 'Tirath Ram Hospitals Pvt Ltd', 'Sethi Hospital Gurgaon', 'Nangia Hospital Ent and Maternity', 'Satyam Hospital Gurgaon', 'Ahooja Eye and Dental Institute Hospital', 'Dr. Sandeep Chauhan', 'Aarvy Hospital', 'Lall Eye Care Centre', 'Om Charitable Dental & Implant Centre', 'Kharbanda Maternity and Nursing Home', 'Lall Nursing and Maternity Home', 'Dental Health Centre', 'Chiranjiv Hospital', 'Dentecare - Multispeciality Dental Clinic', 'Lalit Dental Care', 'Dev Man Kathuria Clinic', 'M Goel Hospital', 'Ravi Clinic and Health Care Centre', 'Kidney Clinic', 'Thakral Nursing and Maternity Home', 'Vinayak Hospital Gurgaon', 'Centre For Sight Gurgaon New Railway Road', 'Dr. Sarvejeet Singh', 'Lal Superspeciality Hospital', 'Shri Gobind Hospital', 'Dr. Madan Clinic', 'Parashar Hospital', 'Geeta Nursing Home Gurgaon', 'IBP Petrol Station', 'Indian Oil', 'Punjab national bank', 'State bank of india', 'govt sec school', 'Dronacharya Government College', 'District library gurgaon']",,house,(22 sq.m.) Plot Area,241.97472,99173.0,,,8.0,4.0,2.0,0,0,1
Not Applicable,220.00000000000003,South,10+ Year Old,"['Rajiv Chowk Mosque', 'Hanuman Mandir', 'Hdfc bank ATM', 'State bank of india ATM', 'Pushpanjali Hospital Gurgaon', 'Pushpanjali Hospital', 'Bansal Medicare and Maternity Centre', 'Smile Plus Dental Clinic', 'Thakral Nursing and Maternity Home', 'Rajendra Hospital', 'Aarvy Hospital', 'Vinayak Hospital Gurgaon', 'Dayal Eye & Maternity Centre', 'Parashar Hospital', 'Kathuria Hospital', 'Rama Hospital & Nursing Home', 'Nangia Hospital Ent and Maternity', 'Pasricha Hospital and Maternity Home', 'Shubham Hospital Gurgaon', 'Sethi Hospital Gurgaon', 'Rachna Dental Clinic', 'Tirath Ram Hospitals Pvt Ltd', 'Medanta', 'Parmar Dental Clinic & Lab', 'Sharma Hospital Gurgaon', 'Ahmed Hospital Multi Speciality', 'Samvit Health Care', 'Rajiv Memorial Eye Infirmary Jacobpura', 'Airforce Hospital', 'Dr. Ajay S. Gupta Clinic', 'Dr. Sandeep Chauhan', 'Lal Superspeciality Hospital', 'Mangalam Hospital and Heart Centre Gurgaon', 'Bhanu Dental Care', 'Shri Gobind Hospital', 'Ahooja Eye and Dental Institute Hospital', 'Nutan Dental Hospital', 'Gurgaon Election Commission', 'Road and Traffic Authority', 'Indian Oil', 'IBP Petrol Station', 'IBP Petrol Pump', 'Punjab national bank', 'Darbar', 'KFC', 'Kendriya Vidyalaya No.2 Sohna Road', 'govt sec school', 'CR Model Public School', 'District library gurgaon']","['Environment4 out of 5', 'Lifestyle4 out of 5', 'Connectivity5 out of 5', 'Safety4 out of 5']",house,(167 sq.m.) Plot Area,1800.0637199999999,12222.0,,,4.0,3.0,2.0,0,0,1
,110.00000000000001,,0 to 1 Year Old,"['Dr. Sahil Clinic', 'Pooja Clinic', 'Yadav Dental & Eye Care', 'Prakash Hospital', 'Shri Rade Clinic', 'Dental Hospital', 'Petrol pump Maitri motors', 'Petrol Pump', ""McDonald's"", ""McDonald's"", 'Rao Dhaba']","['Environment4 out of 5', 'Lifestyle3.5 out of 5', 'Connectivity4 out of 5', 'Safety4 out of 5']",house,(166 sq.m.) Plot Area,1781.9802,6172.0,,,8.0,8.0,,0,0,0
,800.0,North-East,10+ Year Old,"['Geeta Nursing Home Gurgaon', 'Chiranjiv Hospital', 'Taneja Hospital', 'Dr. Madan Clinic', 'Pearl Dental Clinic', 'Swastik Maternity and Medical Centre', 'Dev Man Kathuria Clinic', 'Ravi Clinic and Health Care Centre', 'Aryan Hospital', 'Bindal Clinic', 'M.S Hospital', 'My Care Clinic', 'D.R. Rajnis Gupta Clinic', 'Satyam Hospital Gurgaon', 'Triveni Hospital Gurgaon', 'Dr. Ashok Jain', 'Sparsh Hospital Gurgaon', 'Bhatnagar Maternity and Nursing Home', 'Shiv Mahima Patient Care Bureau', 'Shri Gobind Hospital', 'Gurgaon Eye Centre', 'Dr. Ajay S. Gupta Clinic', 'Lal Superspeciality Hospital', 'Dr. Sarvejeet Singh', 'Centre For Sight Gurgaon New Railway Road', 'Kidney Clinic', 'Kharbanda Maternity and Nursing Home', 'Gupta Hospital Gurgaon', 'Navjeevan Hospital and Maternity Centre', 'Dentecare - Multispeciality Dental Clinic', 'Lall Eye Care Centre', 'Om Charitable Dental & Implant Centre', 'Lalit Dental Care', 'Lall Nursing and Maternity Home', 'Tirath Ram Hospitals Pvt Ltd', 'Ankur Clinic and Maternity Home', 'M Goel Hospital', 'Shubham Hospital Gurgaon', 'Verma E.N.T. Hospital', 'Sethi Hospital Gurgaon', 'Nova Care Clinic', 'Dental Health Centre', 'Rajiv Memorial Eye Infirmary Jacobpura', 'Pasricha Hospital and Maternity Home', 'Sharma Hospital Gurgaon', 'State bank of india', 'Hdfc bank', 'Pizza Hut', 'St. Michaels Sr. Sec. School', 'Dronacharya Government College']","['Environment4 out of 5', 'Lifestyle4 out of 5', 'Connectivity4 out of 5', 'Safety4 out of 5']",house,(334 sq.m.) Plot Area,3600.0197999999996,22222.0,,,4.0,5.0,3.0,0,0,1
,82.0,North,5 to 10 Year Old,"['Satyam Hospital Gurgaon', 'Tirath Ram Hospitals Pvt Ltd', 'Shubham Hospital Gurgaon', 'Sethi Hospital Gurgaon', 'Pasricha Hospital and Maternity Home', 'Swastik Maternity and Medical Centre', 'Rama Hospital & Nursing Home', 'Lal Superspeciality Hospital', 'Shri Gobind Hospital', 'Dev Man Kathuria Clinic', 'Nangia Hospital Ent and Maternity', 'My Care Clinic', 'Triveni Hospital Gurgaon', 'M.S Hospital', 'Shiv Mahima Patient Care Bureau', 'Dr. Madan Clinic', 'Chiranjiv Hospital', 'Bindal Clinic', 'Dr. Ajay S. Gupta Clinic', 'Vinayak Hospital Gurgaon', 'Parashar Hospital', 'Navjeevan Hospital and Maternity Centre', 'Kathuria Hospital', 'Sharma Hospital Gurgaon', 'Rajiv Memorial Eye Infirmary Jacobpura', 'Ankur Clinic and Maternity Home', 'Gupta Hospital Gurgaon', 'Ravi Clinic and Health Care Centre', 'Geeta Nursing Home Gurgaon', 'Mangalam Hospital and Heart Centre Gurgaon', 'Thakral Nursing and Maternity Home', 'Verma E.N.T. Hospital', 'Nova Care Clinic', 'Aarvy Hospital', 'Taneja Hospital', 'Kharbanda Maternity and Nursing Home', 'Lall Eye Care Centre', 'Om Charitable Dental & Implant Centre', 'Lall Nursing and Maternity Home', 'Dentecare - Multispeciality Dental Clinic', 'Dental Health Centre', 'D.R. Rajnis Gupta Clinic', 'Lalit Dental Care', 'Ahooja Eye and Dental Institute Hospital', 'Dr. Sandeep Chauhan', 'Kidney Clinic', 'IBP Petrol Station', 'Indian Oil', 'State bank of india', 'Dronacharya Government College']","['Environment4 out of 5', 'Lifestyle4 out of 5', 'Connectivity5 out of 5', 'Safety4 out of 5']",house,(84 sq.m.) Plot Area,899.97804,9111.0,,,4.0,3.0,3.0,0,0,0
